signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Strain_Gauge,4635,-409981.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4635,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4735,-409627.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4735,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4836,-408643.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4836,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,4837,20.080000000000002,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,4837,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,4837,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,4837,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,4837,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,4937,-409843.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4937,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,4999,26.35,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,4999,26.29,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,4999,26.14,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,4999,25.97,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,5000,25.73,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,5000,26.29,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,5000,25.8,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,5000,25.86,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,5038,-409329.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5038,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5139,-409226.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5139,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Bat_Volt,5175,12.02,0x2A2,PDM_Bat_Volt,V,2026-02-14,14:26:30.480
Low_Bat_Volt_Warning,5175,0.0,0x2A2,PDM_Bat_Volt,Bool,2026-02-14,14:26:30.480
Danger_Bat_Volt_Warning,5175,0.0,0x2A2,PDM_Bat_Volt,Bool,2026-02-14,14:26:30.480
Strain_Gauge,5240,-408985.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5240,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5341,-408332.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5341,368.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,5344,20.09,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,5344,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,5344,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,5344,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,5344,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,5442,-409316.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5442,368.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5543,-410134.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5543,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5643,-408588.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5643,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5744,-409233.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5744,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,5845,-409146.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5845,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,5851,20.07,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,5851,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,5851,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,5851,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,5851,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,5946,-409001.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,5946,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,5999,26.42,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,5999,26.42,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,5999,26.2,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,5999,25.92,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,5999,25.8,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,5999,26.04,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,5999,25.98,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,5999,25.69,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,6047,-408327.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6047,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6148,-408669.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6148,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6249,-408723.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6249,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6349,-407712.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6349,363.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,6358,20.080000000000002,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,6358,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,6358,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,6358,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,6358,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,6450,-407336.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6450,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6551,-409248.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6551,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6652,-407468.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6652,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6753,-408816.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6753,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,6854,-408091.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6854,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,6865,20.07,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,6865,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,6865,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,6865,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,6865,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,6955,-408251.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,6955,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,6999,26.35,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,6999,26.17,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,6999,26.41,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,6999,25.79,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,6999,25.54,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,6999,26.080000000000002,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,6999,25.85,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,6999,25.8,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,7056,-408475.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
